station_id,station_name,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,month_total,lat,long
40900,Howard,2001-01-01,6233.9,3814.5,2408.6,164447,42.019063,-87.672892
41190,Jarvis,2001-01-01,1489.1,1054.0,718.0,40567,42.015876,-87.669092
40100,Morse,2001-01-01,4412.5,3064.5,2087.8,119772,42.008362,-87.665909
41300,Loyola,2001-01-01,4664.5,3156.0,1952.8,125008,42.001073,-87.661061
40760,Granville,2001-01-01,3109.8,2126.0,1453.8,84189,41.993664,-87.659202
40880,Thorndale,2001-01-01,2977.7,1840.3,1262.6,79184,41.990259,-87.659076
41380,Bryn Mawr,2001-01-01,4425.4,2708.3,1881.2,117597,41.983504,-87.65884
40340,Berwyn,2001-01-01,3329.6,2050.8,1445.6,88683,41.977984,-87.658668
41200,Argyle,2001-01-01,2745.5,1874.5,1268.2,74240,41.973453,-87.65853
40770,Lawrence,2001-01-01,2689.6,1869.0,1227.8,72786,41.969139,-87.658493
40540,Wilson,2001-01-01,4968.1,3069.0,1903.8,131094,41.964273,-87.657588
40080,Sheridan,2001-01-01,4455.9,2625.8,1685.2,116958,41.953775,-87.654929
41420,Addison-North Main,2001-01-01,4805.5,2893.5,1900.2,126797,41.947428,-87.653626
41320,Belmont-North Main,2001-01-01,9075.5,6860.5,4241.4,248310,41.939751,-87.65338
41220,Fullerton,2001-01-01,10121.0,5239.8,3116.2,259203,41.925051,-87.652866
40650,North/Clybourn,2001-01-01,3525.6,2674.5,1772.8,97126,41.910655,-87.649177
40630,Clark/Division,2001-01-01,6501.5,4726.5,3209.0,177985,41.90392,-87.631412
41450,Chicago/State,2001-01-01,12311.0,9184.3,5658.6,335872,41.896671,-87.628176
40330,Grand/State,2001-01-01,8378.5,5428.0,3504.8,223562,41.891665,-87.628021
41660,Lake/State,2001-01-01,13360.8,5721.8,3575.8,334704,41.884809,-87.627813
41090,Monroe/State,2001-01-01,7123.0,2439.3,1269.2,172809,41.880745,-87.627696
40560,Jackson/State,2001-01-01,11340.2,3649.0,1877.6,273468,41.878153,-87.627596
41490,Harrison,2001-01-01,2384.7,1208.3,715.4,60874,41.874039,-87.627479
41400,Roosevelt,2001-01-01,5510.8,3170.3,2052.0,144179,41.867405,-87.62659
41400,Roosevelt,2001-01-01,5510.8,3170.3,2052.0,144179,41.867368,-87.627402
41000,Cermak-Chinatown,2001-01-01,2396.3,2349.8,2066.6,72450,41.853206,-87.630968
40190,Sox-35th-Dan Ryan,2001-01-01,3431.9,2124.3,1491.6,91457,41.831191,-87.630636
41230,47th-Dan Ryan,2001-01-01,2297.6,1594.3,1121.2,62530,41.810318,-87.63094
41170,Garfield-Dan Ryan,2001-01-01,4510.2,3181.5,1879.4,121347,41.79542,-87.631157
40910,63rd-Dan Ryan,2001-01-01,3631.5,2414.8,1817.8,98640,41.780536,-87.630952
40990,69th,2001-01-01,6818.6,4519.8,2901.0,182594,41.768367,-87.625724
40240,79th,2001-01-01,7406.7,4689.5,3187.6,197643,41.750419,-87.625112
41430,87th,2001-01-01,5341.1,3239.3,2031.6,140619,41.735372,-87.624717
40450,95th/Dan Ryan,2001-01-01,14162.6,7472.8,4914.4,366040,41.722377,-87.624342
41050,Linden,2001-01-01,1075.2,413.3,219.8,26407,42.073153,-87.69073
41250,Central-Evanston,2001-01-01,942.6,449.8,242.4,23749,42.063987,-87.685617
40400,Noyes,2001-01-01,552.4,404.3,184.0,14689,42.058282,-87.683337
40520,Foster,2001-01-01,687.9,424.0,221.4,17937,42.05416,-87.68356
40050,Davis,2001-01-01,3564.8,2541.5,1313.8,95161,42.04771,-87.683543
40690,Dempster,2001-01-01,649.0,415.8,260.6,17244,42.041655,-87.681602
40270,Main,2001-01-01,1213.0,664.0,355.4,31118,42.033456,-87.679538
40840,South Boulevard,2001-01-01,851.1,411.3,225.2,21495,42.027612,-87.678329
40140,Skokie,2001-01-01,2521.5,0.0,0.0,55472,42.038951,-87.751919
40890,O'Hare Airport,2001-01-01,7907.7,5913.3,6097.8,228112,41.97766526,-87.90422307
40820,Rosemont,2001-01-01,5162.3,1866.0,1108.8,126579,41.983507,-87.859388
40230,Cumberland,2001-01-01,4729.2,1516.3,989.4,115054,41.984246,-87.838028
40750,Harlem-O'Hare,2001-01-01,2657.0,1015.8,603.6,65534,41.98227,-87.8089
41280,Jefferson Park,2001-01-01,6619.0,2717.5,1754.0,165259,41.970634,-87.760892
41330,Montrose-O'Hare,2001-01-01,1903.1,722.0,473.2,47122,41.961539,-87.743574
40550,Irving Park-O'Hare,2001-01-01,3724.1,1671.5,1079.4,94013,41.952925,-87.729229
41240,Addison-O'Hare,2001-01-01,2391.0,790.0,472.4,58124,41.94738,-87.71906
40060,Belmont-O'Hare,2001-01-01,4548.6,2275.5,1528.0,116812,41.938132,-87.712359
41020,Logan Square,2001-01-01,4631.6,2231.0,1396.8,117803,41.929728,-87.708541
40570,California/Milwaukee,2001-01-01,2838.6,1406.8,819.8,72176,41.921939,-87.69689
40670,Western/Milwaukee,2001-01-01,2875.5,1293.0,792.6,72395,41.916157,-87.687364
40590,Damen/Milwaukee,2001-01-01,4115.9,1846.0,1134.0,103604,41.909744,-87.677437
40320,Division/Milwaukee,2001-01-01,4362.0,1952.3,1225.4,109899,41.903355,-87.666496
41410,Chicago/Milwaukee,2001-01-01,2109.8,662.0,376.2,50945,41.896075,-87.655214
40490,Grand/Milwaukee,2001-01-01,1138.0,499.5,294.4,28505,41.891189,-87.647578
40370,Washington/Dearborn,2001-01-01,8579.6,2215.5,1201.2,203619,41.883164,-87.62944
40790,Monroe/Dearborn,2001-01-01,5668.0,1041.8,540.8,131567,41.880703,-87.629378
40070,Jackson/Dearborn,2001-01-01,7105.5,1856.0,926.6,168377,41.878183,-87.629296
41340,LaSalle,2001-01-01,2152.5,342.3,183.8,49643,41.875568,-87.631722
40430,Clinton-Forest Park,2001-01-01,2360.9,790.5,603.2,58118,41.875539,-87.640984
40350,UIC-Halsted,2001-01-01,4018.3,886.5,481.8,94358,41.875474,-87.649707
40470,Racine,2001-01-01,2136.3,805.5,372.8,52085,41.87592,-87.659458
40810,Medical Center,2001-01-01,1919.1,1016.8,633.8,49457,41.875706,-87.673932
40220,Western-Forest Park,2001-01-01,937.5,664.3,387.6,25221,41.875478,-87.688436
40250,Kedzie-Homan-Forest Park,2001-01-01,1257.9,841.8,537.6,33728,41.874341,-87.70604
40920,Pulaski-Forest Park,2001-01-01,1187.7,870.3,574.8,32484,41.873797,-87.725663
40970,Cicero-Forest Park,2001-01-01,1004.0,742.0,459.2,27352,41.871574,-87.745154
40010,Austin-Forest Park,2001-01-01,1480.8,661.5,394.0,37193,41.870851,-87.776812
40180,Oak Park-Forest Park,2001-01-01,1384.1,397.5,210.2,33092,41.872108,-87.791602
40980,Harlem-Forest Park,2001-01-01,785.7,377.0,233.4,19961,41.87349,-87.806961
40390,Forest Park,2001-01-01,3516.4,1220.5,736.8,85926,41.874257,-87.817318
41030,Polk,2001-01-01,2379.7,7.3,0.0,52383,41.871551,-87.66953
40830,18th,2001-01-01,967.3,5.0,0.0,21301,41.857908,-87.669147
40210,Damen-Cermak,2001-01-01,657.9,0.8,0.0,14477,41.854517,-87.675975
40740,Western-Cermak,2001-01-01,523.9,1.3,0.0,11530,41.854225,-87.685129
40440,California-Cermak,2001-01-01,779.7,1.0,0.0,17157,41.854109,-87.694774
41040,Kedzie-Cermak,2001-01-01,444.9,0.3,0.0,9789,41.853964,-87.705408
40780,Central Park,2001-01-01,453.0,2.3,0.0,9974,41.853839,-87.714842
40150,Pulaski-Cermak,2001-01-01,459.3,2.3,0.0,10114,41.853732,-87.724311
40600,Kostner,2001-01-01,303.2,0.5,0.0,6673,41.853751,-87.733258
40420,Cicero-Cermak,2001-01-01,845.6,4.5,0.0,18621,41.85182,-87.745336
40580,54th/Cermak,2001-01-01,1547.3,4.0,0.0,34057,41.85177331,-87.75669201
40020,Harlem-Lake,2001-01-01,3269.7,1637.0,825.6,82609,41.886848,-87.803176
41350,Oak Park-Lake,2001-01-01,1362.5,480.8,285.8,33326,41.886988,-87.793783
40610,Ridgeland,2001-01-01,1247.2,369.3,184.2,29837,41.887159,-87.783661
41260,Austin-Lake,2001-01-01,1972.5,927.8,513.2,49673,41.887293,-87.774135
40280,Central-Lake,2001-01-01,2224.3,1295.5,786.0,58047,41.887389,-87.76565
40700,Laramie,2001-01-01,1296.8,659.5,373.8,33036,41.887163,-87.754986
40480,Cicero-Lake,2001-01-01,1291.3,712.8,463.2,33576,41.886519,-87.744698
40030,Pulaski-Lake,2001-01-01,1509.8,884.3,561.0,39558,41.885412,-87.725404
41070,Kedzie-Lake,2001-01-01,1168.9,626.0,404.0,30240,41.884321,-87.706155
41360,California-Lake,2001-01-01,756.8,380.8,255.4,19449,41.88422,-87.696234
40170,Ashland-Lake,2001-01-01,1408.4,538.5,330.2,34790,41.885269,-87.666969
41160,Clinton-Lake,2001-01-01,1816.0,405.8,253.0,42841,41.885678,-87.641782
41120,35-Bronzeville-IIT,2001-01-01,1743.8,912.5,576.0,44893,41.831677,-87.625826
40300,Indiana,2001-01-01,568.8,317.5,224.8,14908,41.821732,-87.621371
41270,43rd,2001-01-01,764.4,430.0,267.0,19871,41.816462,-87.619021
41080,47th-South Elevated,2001-01-01,1242.1,789.3,468.4,32826,41.809209,-87.618826
40130,51st,2001-01-01,1116.7,700.0,448.4,29609,41.80209,-87.618487
40510,Garfield-South Elevated,2001-01-01,720.8,495.0,304.2,19359,41.795172,-87.618327
41140,King Drive,2001-01-01,697.8,396.0,220.8,18039,41.78013,-87.615546
40720,East 63rd-Cottage Grove,2001-01-01,1400.0,716.8,460.4,35969,41.780309,-87.605857
40940,Halsted/63rd,2001-01-01,707.6,461.5,271.2,18770,41.778943,-87.644244
40290,Ashland/63rd,2001-01-01,1774.4,927.3,648.6,45989,41.77886,-87.663766
41290,Kimball,2001-01-01,4022.5,2128.8,1110.6,102564,41.967901,-87.713065
41180,Kedzie-Brown,2001-01-01,1444.7,902.8,554.8,38169,41.965996,-87.708821
40870,Francisco,2001-01-01,1085.5,459.0,235.4,26893,41.966046,-87.701644
41010,Rockwell,2001-01-01,1267.0,512.8,295.8,31403,41.966115,-87.6941
41480,Western-Brown,2001-01-01,3421.9,1631.5,902.8,86321,41.966163,-87.688502
40090,Damen-Brown,2001-01-01,2083.4,1030.5,536.2,52637,41.966286,-87.678639
41500,Montrose-Brown,2001-01-01,2016.1,910.8,489.6,50446,41.961756,-87.675047
41460,Irving Park-Brown,2001-01-01,2315.0,932.5,471.8,57018,41.954521,-87.674868
41440,Addison-Brown,2001-01-01,1794.9,637.8,291.0,43494,41.947028,-87.674642
41310,Paulina,2001-01-01,2030.4,943.3,495.4,50919,41.943623,-87.670907
40360,Southport,2001-01-01,2668.3,991.0,520.0,65267,41.943744,-87.663619
41210,Wellington,2001-01-01,2539.9,759.8,378.8,60810,41.936033,-87.653266
40530,Diversey,2001-01-01,4286.0,1883.5,867.2,106162,41.932732,-87.653131
40660,Armitage,2001-01-01,3338.0,1060.5,484.8,80102,41.918217,-87.652644
40800,Sedgwick,2001-01-01,2132.2,963.3,498.8,53255,41.910409,-87.639302
40710,Chicago/Franklin,2001-01-01,4052.4,1354.0,550.8,97322,41.89681,-87.635924
40460,Merchandise Mart,2001-01-01,6107.6,1022.3,347.6,140195,41.888969,-87.633924
40930,Midway Airport,2001-01-01,7579.6,2506.0,1915.6,186353,41.78661,-87.737875
40960,Pulaski-Orange,2001-01-01,5021.7,1257.8,605.6,118537,41.799756,-87.724493
41150,Kedzie-Midway,2001-01-01,2907.8,1150.0,583.4,71488,41.804236,-87.704406
40310,Western-Orange,2001-01-01,3216.8,1051.3,552.6,77738,41.804546,-87.684019
40120,35th/Archer,2001-01-01,2034.3,640.8,343.4,49035,41.829353,-87.680622
41060,Ashland-Orange,2001-01-01,1280.0,553.5,304.0,31895,41.839234,-87.665317
41130,Halsted-Orange,2001-01-01,2385.1,679.3,357.4,56976,41.84678,-87.648088
40730,Washington/Wells,2001-01-01,7217.2,718.3,303.0,163166,41.882695,-87.63378
41010,Rockwell,2006-04-01,0.0,0.0,0.0,0,41.966115,-87.6941
40040,Quincy/Wells,2001-01-01,7928.3,895.8,431.0,180161,41.878723,-87.63374
40160,LaSalle/Van Buren,2001-01-01,3638.3,300.0,123.4,81860,41.8768,-87.631739
40850,Library,2001-01-01,2391.6,701.8,248.0,56662,41.876862,-87.628196
40680,Adams/Wabash,2001-01-01,6918.8,2206.0,978.2,165928,41.879507,-87.626037
40260,State/Lake,2001-01-01,8352.5,3808.5,2390.8,210942,41.88574,-87.627835
40380,Clark/Lake,2001-01-01,15174.9,2356.3,1363.4,350089,41.885737,-87.630886
40900,Howard,2001-02-01,6389.5,3761.0,2534.3,152971,42.019063,-87.672892
41190,Jarvis,2001-02-01,1510.5,1079.3,756.5,37553,42.015876,-87.669092
40100,Morse,2001-02-01,4478.1,2999.8,2155.8,110184,42.008362,-87.665909
41300,Loyola,2001-02-01,5010.0,3339.8,2143.0,122130,42.001073,-87.661061
40760,Granville,2001-02-01,3288.7,2210.3,1601.8,81022,41.993664,-87.659202
40880,Thorndale,2001-02-01,3099.1,1866.0,1343.8,74821,41.990259,-87.659076
41380,Bryn Mawr,2001-02-01,4547.2,2706.8,1997.8,109762,41.983504,-87.65884
40340,Berwyn,2001-02-01,3420.1,2073.8,1564.3,82954,41.977984,-87.658668
41200,Argyle,2001-02-01,2775.0,1764.3,1311.0,67801,41.973453,-87.65853
40770,Lawrence,2001-02-01,2742.4,1864.0,1386.3,67848,41.969139,-87.658493
40540,Wilson,2001-02-01,5368.7,3341.3,2085.0,129078,41.964273,-87.657588
40080,Sheridan,2001-02-01,4518.0,2572.3,1784.8,107787,41.953775,-87.654929
41420,Addison-North Main,2001-02-01,4992.7,2905.5,1965.0,119335,41.947428,-87.653626
41320,Belmont-North Main,2001-02-01,9317.7,6584.5,4737.8,231643,41.939751,-87.65338
41220,Fullerton,2001-02-01,10417.9,5102.0,3505.3,242787,41.925051,-87.652866
40650,North/Clybourn,2001-02-01,3576.6,2561.0,1915.8,89439,41.910655,-87.649177
40630,Clark/Division,2001-02-01,6703.9,4672.8,3485.8,166712,41.90392,-87.631412
41450,Chicago/State,2001-02-01,12516.1,8718.3,6122.5,309684,41.896671,-87.628176
40330,Grand/State,2001-02-01,8246.9,5431.0,3910.8,202304,41.891665,-87.628021
41660,Lake/State,2001-02-01,13598.5,5792.3,3971.0,311022,41.884809,-87.627813
41090,Monroe/State,2001-02-01,7399.0,2665.0,1488.5,164594,41.880745,-87.627696
40560,Jackson/State,2001-02-01,11756.0,3877.3,2125.8,259132,41.878153,-87.627596
41490,Harrison,2001-02-01,2645.3,1287.0,775.8,61156,41.874039,-87.627479
41400,Roosevelt,2001-02-01,5766.3,3365.8,2268.3,137861,41.867405,-87.62659
41400,Roosevelt,2001-02-01,5766.3,3365.8,2268.3,137861,41.867368,-87.627402
41000,Cermak-Chinatown,2001-02-01,2553.9,2574.0,2002.0,69382,41.853206,-87.630968
40190,Sox-35th-Dan Ryan,2001-02-01,3588.6,2165.0,1604.8,86850,41.831191,-87.630636
41230,47th-Dan Ryan,2001-02-01,2400.7,1603.3,1197.3,59216,41.810318,-87.63094
41170,Garfield-Dan Ryan,2001-02-01,4587.7,3002.8,2019.3,111842,41.79542,-87.631157
40910,63rd-Dan Ryan,2001-02-01,3586.3,2416.5,1950.5,89194,41.780536,-87.630952
40990,69th,2001-02-01,6869.5,4392.8,2994.0,166937,41.768367,-87.625724
40240,79th,2001-02-01,7489.3,4700.0,3330.3,181907,41.750419,-87.625112
41430,87th,2001-02-01,5454.7,3301.5,2206.3,131125,41.735372,-87.624717
40450,95th/Dan Ryan,2001-02-01,14445.6,7166.5,5282.8,338708,41.722377,-87.624342
41050,Linden,2001-02-01,1095.9,411.8,252.3,24573,42.073153,-87.69073
41250,Central-Evanston,2001-02-01,955.2,501.3,269.3,22185,42.063987,-87.685617
40400,Noyes,2001-02-01,593.2,431.0,215.3,14449,42.058282,-87.683337
40520,Foster,2001-02-01,708.9,387.5,240.3,16688,42.05416,-87.68356
40050,Davis,2001-02-01,3528.9,2515.3,1442.8,86409,42.04771,-87.683543
40690,Dempster,2001-02-01,673.7,415.8,278.3,16249,42.041655,-87.681602
40270,Main,2001-02-01,1213.8,655.3,377.8,28407,42.033456,-87.679538
40840,South Boulevard,2001-02-01,841.8,383.3,233.0,19300,42.027612,-87.678329
40140,Skokie,2001-02-01,2545.5,0.0,0.0,50909,42.038951,-87.751919
40890,O'Hare Airport,2001-02-01,7844.5,5748.3,6120.8,204366,41.97766526,-87.90422307
40820,Rosemont,2001-02-01,5236.2,1996.3,1327.8,118020,41.983507,-87.859388
40230,Cumberland,2001-02-01,4760.3,1561.5,1084.8,105790,41.984246,-87.838028
40750,Harlem-O'Hare,2001-02-01,2706.4,1011.5,650.3,60775,41.98227,-87.8089
41280,Jefferson Park,2001-02-01,6661.4,2645.8,1872.0,151298,41.970634,-87.760892
41330,Montrose-O'Hare,2001-02-01,1958.6,690.0,489.3,43889,41.961539,-87.743574
40550,Irving Park-O'Hare,2001-02-01,3661.0,1587.3,1130.5,84091,41.952925,-87.729229
41240,Addison-O'Hare,2001-02-01,2487.2,800.8,543.5,55121,41.94738,-87.71906
40060,Belmont-O'Hare,2001-02-01,4606.1,2231.3,1586.5,107392,41.938132,-87.712359
41020,Logan Square,2001-02-01,4636.0,2252.0,1496.0,107712,41.929728,-87.708541
40570,California/Milwaukee,2001-02-01,2912.7,1374.0,865.3,67211,41.921939,-87.69689
40670,Western/Milwaukee,2001-02-01,2844.2,1254.3,773.5,64994,41.916157,-87.687364
40590,Damen/Milwaukee,2001-02-01,4170.4,1789.5,1266.0,95630,41.909744,-87.677437
40320,Division/Milwaukee,2001-02-01,4484.4,1940.3,1324.0,102745,41.903355,-87.666496
41410,Chicago/Milwaukee,2001-02-01,2204.9,703.5,423.5,48606,41.896075,-87.655214
40490,Grand/Milwaukee,2001-02-01,1152.5,479.5,292.5,26138,41.891189,-87.647578
40370,Washington/Dearborn,2001-02-01,8890.6,2275.5,1379.0,192430,41.883164,-87.62944
40790,Monroe/Dearborn,2001-02-01,5945.8,1102.3,652.3,125934,41.880703,-87.629378
40070,Jackson/Dearborn,2001-02-01,7392.2,1903.5,1041.3,159623,41.878183,-87.629296
41340,LaSalle,2001-02-01,2208.6,354.3,191.5,46354,41.875568,-87.631722
40430,Clinton-Forest Park,2001-02-01,2278.2,744.5,648.5,51136,41.875539,-87.640984
40350,UIC-Halsted,2001-02-01,4405.3,963.0,598.8,94352,41.875474,-87.649707
40470,Racine,2001-02-01,2242.7,768.5,425.0,49627,41.87592,-87.659458
40810,Medical Center,2001-02-01,1969.9,987.5,613.0,45799,41.875706,-87.673932
40220,Western-Forest Park,2001-02-01,991.9,635.3,422.3,24067,41.875478,-87.688436
40250,Kedzie-Homan-Forest Park,2001-02-01,1297.6,853.8,564.0,31622,41.874341,-87.70604
40920,Pulaski-Forest Park,2001-02-01,1215.2,797.0,611.3,29937,41.873797,-87.725663
40970,Cicero-Forest Park,2001-02-01,1044.3,692.0,493.5,25627,41.871574,-87.745154
40010,Austin-Forest Park,2001-02-01,1527.8,639.5,400.3,34714,41.870851,-87.776812
40180,Oak Park-Forest Park,2001-02-01,1394.1,392.3,233.3,30384,41.872108,-87.791602
40980,Harlem-Forest Park,2001-02-01,802.3,390.3,276.3,18711,41.87349,-87.806961
40390,Forest Park,2001-02-01,3568.1,1183.5,771.3,79180,41.874257,-87.817318
41030,Polk,2001-02-01,2298.3,4.0,0.5,45983,41.871551,-87.66953
40830,18th,2001-02-01,997.6,0.8,0.0,19955,41.857908,-87.669147
40210,Damen-Cermak,2001-02-01,671.0,0.3,0.0,13421,41.854517,-87.675975
40740,Western-Cermak,2001-02-01,548.7,3.0,0.0,10986,41.854225,-87.685129
40440,California-Cermak,2001-02-01,797.7,0.5,0.0,15955,41.854109,-87.694774
41040,Kedzie-Cermak,2001-02-01,441.3,1.8,0.0,8833,41.853964,-87.705408
40780,Central Park,2001-02-01,455.9,2.0,0.0,9126,41.853839,-87.714842
40150,Pulaski-Cermak,2001-02-01,473.9,1.5,0.0,9484,41.853732,-87.724311
40600,Kostner,2001-02-01,314.3,0.3,0.0,6286,41.853751,-87.733258
40420,Cicero-Cermak,2001-02-01,883.0,3.5,0.0,17673,41.85182,-87.745336
40580,54th/Cermak,2001-02-01,1587.4,7.0,0.0,31776,41.85177331,-87.75669201
40020,Harlem-Lake,2001-02-01,3288.3,1563.5,926.3,75724,41.886848,-87.803176
41350,Oak Park-Lake,2001-02-01,1382.0,499.0,331.8,30962,41.886988,-87.793783
40610,Ridgeland,2001-02-01,1282.2,368.3,206.3,27942,41.887159,-87.783661
41260,Austin-Lake,2001-02-01,1902.5,877.5,533.8,43695,41.887293,-87.774135
40280,Central-Lake,2001-02-01,2372.6,1238.5,848.3,55799,41.887389,-87.76565
40700,Laramie,2001-02-01,1335.8,631.8,403.5,30856,41.887163,-87.754986
40480,Cicero-Lake,2001-02-01,1322.9,679.0,452.8,30985,41.886519,-87.744698
40030,Pulaski-Lake,2001-02-01,1530.6,876.5,618.3,36591,41.885412,-87.725404
41070,Kedzie-Lake,2001-02-01,1225.5,610.8,433.0,28685,41.884321,-87.706155
41360,California-Lake,2001-02-01,792.9,375.5,284.3,18497,41.88422,-87.696234
40170,Ashland-Lake,2001-02-01,1458.0,547.0,360.8,32791,41.885269,-87.666969
41160,Clinton-Lake,2001-02-01,1810.2,405.3,244.8,38803,41.885678,-87.641782
41120,35-Bronzeville-IIT,2001-02-01,1928.2,1015.0,689.5,45382,41.831677,-87.625826
40300,Indiana,2001-02-01,595.8,343.8,237.0,14239,41.821732,-87.621371
41270,43rd,2001-02-01,797.5,449.3,296.5,18933,41.816462,-87.619021
41080,47th-South Elevated,2001-02-01,1293.5,818.3,519.0,31218,41.809209,-87.618826
40130,51st,2001-02-01,1144.3,728.8,483.3,27733,41.80209,-87.618487
40510,Garfield-South Elevated,2001-02-01,743.4,487.3,321.3,18102,41.795172,-87.618327
41140,King Drive,2001-02-01,735.2,435.0,240.8,17406,41.78013,-87.615546
40720,East 63rd-Cottage Grove,2001-02-01,1405.1,722.8,495.8,32976,41.780309,-87.605857
40940,Halsted/63rd,2001-02-01,741.9,494.3,319.5,18093,41.778943,-87.644244
40290,Ashland/63rd,2001-02-01,1770.4,943.0,686.8,41927,41.77886,-87.663766
41290,Kimball,2001-02-01,4139.9,2143.0,1197.0,96157,41.967901,-87.713065
41180,Kedzie-Brown,2001-02-01,1486.9,886.8,584.5,35622,41.965996,-87.708821
40870,Francisco,2001-02-01,1078.8,426.5,231.3,24207,41.966046,-87.701644
41010,Rockwell,2001-02-01,1279.8,496.8,309.3,28820,41.966115,-87.6941
41480,Western-Brown,2001-02-01,3399.6,1604.8,920.8,78094,41.966163,-87.688502
40090,Damen-Brown,2001-02-01,2095.4,962.0,556.3,47980,41.966286,-87.678639
41500,Montrose-Brown,2001-02-01,2025.3,887.3,487.5,46004,41.961756,-87.675047
41460,Irving Park-Brown,2001-02-01,2299.5,838.3,474.3,51239,41.954521,-87.674868
41440,Addison-Brown,2001-02-01,1800.5,575.8,299.8,39512,41.947028,-87.674642
41310,Paulina,2001-02-01,2021.0,876.5,569.5,46204,41.943623,-87.670907
40360,Southport,2001-02-01,2608.6,945.8,548.8,58149,41.943744,-87.663619
41210,Wellington,2001-02-01,2430.6,728.3,366.8,52992,41.936033,-87.653266
40530,Diversey,2001-02-01,4270.7,1723.8,924.8,96008,41.932732,-87.653131
40660,Armitage,2001-02-01,3394.6,942.5,477.5,73572,41.918217,-87.652644
40800,Sedgwick,2001-02-01,2134.7,868.5,503.0,48179,41.910409,-87.639302
40710,Chicago/Franklin,2001-02-01,4084.8,1404.5,668.8,89988,41.89681,-87.635924
40460,Merchandise Mart,2001-02-01,6025.0,956.0,289.0,125479,41.888969,-87.633924
40930,Midway Airport,2001-02-01,7702.5,2466.5,2075.3,172216,41.78661,-87.737875
40960,Pulaski-Orange,2001-02-01,5335.4,1237.0,670.8,114338,41.799756,-87.724493
41150,Kedzie-Midway,2001-02-01,2991.3,1087.0,611.3,66619,41.804236,-87.704406
40310,Western-Orange,2001-02-01,3314.5,1007.3,561.5,72565,41.804546,-87.684019
40120,35th/Archer,2001-02-01,2106.7,671.5,353.0,46232,41.829353,-87.680622
41060,Ashland-Orange,2001-02-01,1316.3,531.8,311.0,29697,41.839234,-87.665317
41130,Halsted-Orange,2001-02-01,2500.2,694.8,443.3,54555,41.84678,-87.648088
40730,Washington/Wells,2001-02-01,7188.8,711.5,370.3,148103,41.882695,-87.63378
40040,Quincy/Wells,2001-02-01,7766.4,911.8,523.8,161069,41.878723,-87.63374
40160,LaSalle/Van Buren,2001-02-01,3603.0,272.0,128.3,73661,41.8768,-87.631739
40850,Library,2001-02-01,2534.2,755.0,334.3,55040,41.876862,-87.628196
40680,Adams/Wabash,2001-02-01,7185.7,2301.8,1141.8,157488,41.879507,-87.626037
40260,State/Lake,2001-02-01,8397.4,3733.0,2513.5,192934,41.88574,-87.627835
40380,Clark/Lake,2001-02-01,15290.2,2425.0,1677.3,322212,41.885737,-87.630886
40900,Howard,2001-03-01,6435.6,3975.4,2594.0,171836,42.019063,-87.672892
41190,Jarvis,2001-03-01,1509.0,1110.0,762.5,41797,42.015876,-87.669092
40100,Morse,2001-03-01,4521.9,3159.4,2229.0,124194,42.008362,-87.665909
41300,Loyola,2001-03-01,4899.3,3447.6,2158.8,133657,42.001073,-87.661061
40760,Granville,2001-03-01,3339.8,2398.6,1673.3,92161,41.993664,-87.659202
40880,Thorndale,2001-03-01,3089.5,1887.0,1363.8,82860,41.990259,-87.659076
41380,Bryn Mawr,2001-03-01,4580.6,2913.4,2061.5,123586,41.983504,-87.65884
40340,Berwyn,2001-03-01,3402.8,2226.8,1579.3,92312,41.977984,-87.658668
41200,Argyle,2001-03-01,2823.9,1905.2,1360.3,77093,41.973453,-87.65853
40770,Lawrence,2001-03-01,2811.4,1976.6,1523.5,77828,41.969139,-87.658493
40540,Wilson,2001-03-01,5427.0,3445.0,2106.8,145046,41.964273,-87.657588
40080,Sheridan,2001-03-01,4511.0,2971.2,1802.3,121307,41.953775,-87.654929
41420,Addison-North Main,2001-03-01,5102.2,3785.6,2336.0,140520,41.947428,-87.653626
41320,Belmont-North Main,2001-03-01,9581.4,7888.8,4878.0,269746,41.939751,-87.65338
41220,Fullerton,2001-03-01,9921.6,6034.6,3614.0,262905,41.925051,-87.652866
40650,North/Clybourn,2001-03-01,3661.2,2882.6,1992.3,102929,41.910655,-87.649177
40630,Clark/Division,2001-03-01,6902.9,5401.0,3623.8,193363,41.90392,-87.631412
41450,Chicago/State,2001-03-01,12810.8,9963.8,6284.0,356793,41.896671,-87.628176
40330,Grand/State,2001-03-01,8937.6,6631.6,4204.3,246602,41.891665,-87.628021
41660,Lake/State,2001-03-01,13990.4,6586.8,4062.0,356970,41.884809,-87.627813
41090,Monroe/State,2001-03-01,7587.1,3152.2,1492.8,188649,41.880745,-87.627696
40560,Jackson/State,2001-03-01,11979.2,4664.8,2398.0,296458,41.878153,-87.627596
41490,Harrison,2001-03-01,2874.8,1642.6,846.5,74845,41.874039,-87.627479
41400,Roosevelt,2001-03-01,6143.0,3698.6,2757.8,164671,41.867405,-87.62659
41400,Roosevelt,2001-03-01,6143.0,3698.6,2757.8,164671,41.867368,-87.627402
41000,Cermak-Chinatown,2001-03-01,2633.5,2649.0,1795.0,78362,41.853206,-87.630968
40190,Sox-35th-Dan Ryan,2001-03-01,3588.5,2328.2,1610.8,97030,41.831191,-87.630636
