month_beginning,month_total,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides
2005-09-01,99339.32142857143,3901.1557142857146,2260.4878571428526,1674.6642857142858
2005-10-01,100464.57857142857,3856.0857142857158,2216.178571428572,1681.181428571428
2005-11-01,90489.46428571429,3614.3878571428577,2027.0228571428536,1295.8600000000015
2005-12-01,83496.81428571428,3274.820714285715,1755.3528571428565,1189.7500000000002
2006-01-01,86701.25714285714,3432.4278571428586,1773.3842857142813,1254.4707142857148
2006-02-01,83115.6,3549.152857142858,1793.035714285711,1240.2692857142838
2006-03-01,95869.24285714286,3586.0835714285713,2015.5664285714247,1331.7964285714265
2006-04-01,90645.7,3679.6007142857143,2030.8228571428576,1380.017142857143
2006-05-01,98549.55,3751.5242857142853,2094.7964285714243,1527.3742857142852
2006-06-01,97744.37142857142,3755.5685714285714,2155.7435714285666,1624.7585714285678
2006-07-01,98764.47142857143,3770.063571428572,2447.872857142858,1854.0585714285708
2006-08-01,100747.55,3658.029285714286,2352.7228571428527,1800.5507142857107
2006-09-01,99862.94285714286,4015.010714285716,2289.160000000001,1623.491428571428
2006-10-01,104046.06428571428,3918.3392857142876,2249.422857142852,1768.9971428571425
2006-11-01,94577.63571428572,3758.305,2153.3942857142815,1407.9285714285713
2006-12-01,85191.13571428572,3387.395714285716,1928.9014285714275,1299.8864285714294
2007-01-01,89578.92857142857,3446.592857142857,1846.1149999999968,1273.9142857142856
2007-02-01,80691.79285714286,3457.9178571428565,1708.5857142857105,1174.9371428571415
2007-03-01,95415.97142857143,3611.9199999999996,2050.324285714287,1425.5585714285676
2007-04-01,89196.37857142858,3544.0092857142868,1951.3692857142812,1393.3514285714289
2007-05-01,96720.78571428571,3697.7642857142864,1986.6264285714249,1484.708571428571
2007-06-01,97168.74285714286,3757.4778571428583,2265.6671428571435,1733.3499999999965
2007-07-01,99524.24285714286,3793.8664285714262,2259.2721428571385,1802.6657142857143
2007-08-01,99492.61428571428,3641.045000000001,2274.5607142857093,1662.6449999999961
2007-09-01,96686.88571428572,3981.078571428567,2235.3942857142856,1644.9114285714288
2007-10-01,104334.4,3877.7578571428553,2134.4128571428528,1652.1092857142828
2007-11-01,90676.30714285714,3654.62642857143,1929.4349999999965,1242.292857142857
2007-12-01,80635.32857142857,3228.262142857144,1798.6028571428574,1179.6028571428578
2008-01-01,87470.97857142857,3415.152142857144,1642.0714285714248,1153.8771428571429
2008-02-01,88142.07857142857,3595.275,1919.1578571428533,1241.2207142857128
2008-03-01,91687.71428571429,3595.8714285714273,1915.2657142857151,1319.622857142857
2008-04-01,98056.46428571429,3852.438571428572,1920.4014285714256,1405.337857142856
2008-05-01,98906.64285714286,3858.732857142856,2087.544285714287,1487.0985714285703
2008-06-01,99639.99285714286,3883.832142857143,2355.379285714281,1731.62857142857
2008-07-01,105398.33571428571,3945.8357142857135,2276.9149999999963,1896.4942857142867
2008-08-01,104164.39285714286,3902.12642857143,2484.554285714284,1959.3957142857153
2008-09-01,105466.90714285715,4167.8892857142855,2382.303571428567,1682.4157142857139
2008-10-01,112876.59285714285,4144.807857142856,2460.130714285711,1926.4128571428525
2008-11-01,93873.92857142857,3901.5964285714285,2216.995714285713,1443.0900000000001
2008-12-01,88236.95714285714,3394.523571428573,1901.9592857142811,1189.9628571428573
2009-01-01,90125.52857142857,3539.80785714286,1835.8100000000004,1322.1071428571438
2009-02-01,88929.05,3726.644285714287,2135.3214285714243,1463.905714285711
2009-03-01,98956.10714285714,3771.4942857142864,2195.209999999996,1440.4957142857138
2009-04-01,98835.43571428572,3829.19,2228.1664285714237,1420.1899999999969
2009-05-01,97970.47857142857,3852.5257142857126,2225.654285714287,1632.0328571428574
2009-06-01,102304.09285714285,3829.407142857142,2474.043571428566,2040.3049999999955
2009-07-01,107565.62857142858,3892.7621428571424,2465.4185714285677,2412.6499999999983
2009-08-01,101909.80714285714,3797.406428571428,2526.6714285714284,1906.1628571428582
2009-09-01,107216.9,4165.563571428571,2578.443571428567,1885.282857142857
2009-10-01,109820.34285714285,4083.8635714285692,2431.9900000000002,1953.8842857142815
2009-11-01,96828.55,3884.6957142857127,2411.902857142852,1581.266428571429
2009-12-01,89746.87142857142,3411.992857142857,1982.3721428571378,1350.7128571428566
2010-01-01,90582.35714285714,3640.4535714285707,1920.832857142857,1361.5935714285715
2010-02-01,91200.33571428571,3802.4992857142865,2193.3514285714245,1594.4049999999968
2010-03-01,103656.69285714286,3839.317857142857,2255.2985714285664,1582.8478571428539
2010-04-01,103979.15,4004.5514285714285,2349.3592857142817,1620.4535714285678
2010-05-01,102514.15,3962.8599999999983,2492.4371428571444,1799.2092857142857
2010-06-01,107528.67142857143,4049.6735714285733,2578.819285714281,2030.1978571428526
2010-07-01,107939.04285714286,4003.1578571428568,2670.624285714286,2103.9300000000003
2010-08-01,109053.30714285714,3966.352142857143,2812.9414285714233,2108.3757142857153
2010-09-01,111687.34285714285,4320.408571428574,2702.662142857138,2029.6428571428576
2010-10-01,113556.7357142857,4269.33642857143,2677.194285714286,2102.9242857142867
2010-11-01,102936.06428571428,4024.140000000001,2566.2285714285663,1632.8542857142863
2010-12-01,91818.5,3400.7271428571426,2280.5735714285724,1352.012857142857
